,price,location,url,date,title,numimage,text,condition,makemanufacturer,modelnamenumber,bicycleframematerial,bicycletype,braketype,electricassist,framesize,handlebartype,suspension,wheelsize,sizedimensions,serialnumber,paintcolor,yearmanufactured,days
1718,58.0,goldcountry,https://goldcountry.craigslist.org/hsh/d/grass-valley-fat-chef-bistro-pictures/7463377666.html,2022-03-26 15:24,Fat Chef BISTRO Pictures - variety,15.0,"4 SETS - BUY ALL TOGETHER for $100 (separate they are $125) or IN SET GROUPS  SET 1- Jennifer Garant Framed/ Signed Prints * 21W X 25H * Sold together set of 2 -  $60 * Beautiful ART.COM Frames * Print with Signature  SET 2 - Jennifer Garant Designs - French Bistro Chef Pictures  * 13w x 16h  * Sold Together - set of 2 - $30 * Framed with white matte   SET 3 - Jennifer Garant Design - Fat Bistro Chefs on Bikes * 9H X 11W  * Deep set pictures in black plastic frames * Sold together set of 3 - $15   SET 4 - Jennifer Garant's Fat Chef Series - Decorative Plates with hangers set of 4 * 8.5"" Round * Sold together set of 2 - $20 * Bar * Bistro * Cafe * Diner  Please Highlight the set or sets you are inquiring about in your reply.",4,1.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,31
1719,300.0,goldcountry,https://goldcountry.craigslist.org/bik/d/penn-valley-italian-bottecchia-step/7472437410.html,2022-04-17 11:04,Italian Bottecchia step through,3.0,"Vintage step through (girls bike) rides great, new tires, even the generator head light works. I’m 6’2” and 200lbs and ride it comfortably.",unknown,1.0,1.0,unknown,cruiser,unknown,0.0,3,unknown,0.0,28,0,1,0,0,9
1720,195.0,goldcountry,https://goldcountry.craigslist.org/spo/d/cedar-ridge-marcy-mpex-xj-3220-club/7470930600.html,2022-04-16 09:23,MARCY MPEX XJ-3220 CLUB REVOLUTION CYCLE,5.0,NEW? MARCY Club Revolution Bike Cycle Trainer for Cardio Exercise- New at Amazon $299.99 now! I had great intentions of getting in better shape when I bought this bike at Big 5 Sporting Goods & then I had to deal with Sciatic Nerve pain: Not Good! So much for that plan. No extra charge for the padded seat cover.  I think I only rode this bike 4 times before I had to give it up so make me an offer.  I think the retail when I bought it was $379 or so. It is hard to ride with my cane so..... Come pick it up. We are located a mile from Sutton/Brunswick near the Nevada County Horseman's Club.,4,1.0,1.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,10
1721,500.0,goldcountry,https://goldcountry.craigslist.org/bik/d/auburn-trek-bike-trailer-dual-seats-kids/7470960931.html,2022-04-16 07:06,Trek Bike Trailer dual seats kids,5.0,"For sale Trek Bike Trailer, dual seats. Our kids grew up way to fast and is time for other kids to enjoy rides on it. This is foldable and the wheels have quick release. It will fit in any car's trunk. ----------------- Original owner! ========== Email a phone number and will get back to you. =========== Thanks for looking.",unknown,1.0,1.0,aluminum,kids,unknown,0.0,unknown,unknown,0.0,16,0,0,0,0,10
1722,2450.0,goldcountry,https://goldcountry.craigslist.org/bik/d/trek-rumblefish-size-large-like-new-29er/7470962740.html,2022-04-16 07:06,TREK RUMBLEFISH SIZE LARGE LIKE NEW 29er,0.0,"For sale like new condition Trek Rumblefish size large. ------------- If interested email phone number to get an fast answer. ------------- If you read this, the bike is still for sale. ............... Thanks for looking",4,0.0,0.0,aluminum,mountain,unknown,0.0,3,unknown,1.0,29,0,0,0,0,10
1723,50.0,goldcountry,https://goldcountry.craigslist.org/spo/d/auburn-truck-bed-rack-bike/7468897237.html,2022-04-15 19:44,truck bed rack 3 bike,5.0,Adjustable 3 bike truck bed rail rack. Adjust from 58”-69”. Easy set up. No tool installation. $50,unknown,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,10
1724,10.0,goldcountry,https://goldcountry.craigslist.org/spo/d/auburn-yakima-short-bike-trays/7468895937.html,2022-04-15 19:42,Yakima short bike trays,2.0,2-Yakima short bike trays. Including mounting hardware round or square bars $10 each,3,1.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,10
1725,2300.0,goldcountry,https://goldcountry.craigslist.org/snw/d/meadow-vista-xr400/7461252978.html,2022-04-14 15:25,XR400,4.0,"2002 XR400. Been sitting in my garage for years.  Carb will need to be cleaned before it starts but even better yet, slap on the new Mikuni pumper carb I have for it that I never put on.  It hasn’t been registered since 2019. I do have the pink slip though.  Ran good before I let it sit for about 7 years.  I’m the 2nd owner.  1st owner bought it new to ride with his son but didn’t do much riding.  It sat in his garage for 10 plus years.  Bike has low hours and is definitely worth tuning it back up to ride again.  $2300 obo Josh 53zero 34zero 19eight eight",unknown,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,12
1726,300.0,goldcountry,https://goldcountry.craigslist.org/bik/d/placerville-schwinn-discover-hybrid/7471288812.html,2022-04-14 11:47,"Schwinn Discover Hybrid Bike - 21 speed 28""",2.0,"Schwinn Discover Hybrid Bike with soft paniers, cell phone holder - $250 OBO  21 Speed with 28"" wheels.  Very fine condition.  A bit dusty, but in excellent working order.  (Add 3 bike bike rack for hatchbacks for $30, like new)  Schwinn suspension fork, alloy crank, City rise adjustable stem with back sweep handlebar 21-speed SRAM grip shifter and rear derailleur mean that pedaling up a hill is easier; Alloy twist shifter compatible 4 finger brake levers Promax alloy linear pull brakes, gear carrier, Adjust the angle (rise) of the alloy Ahead stem Swept-back upright handlebars, padded seat, aluminum frame is lighter and yet durable, fenders keep dirt off the rider Fenders keep dirt off the rider and Rear carrier for convenient city riding  New $540 - For Sale $250",4,1.0,1.0,aluminum,road,special,0.0,2,special,1.0,28,0,0,0,0,12
1727,50.0,goldcountry,https://goldcountry.craigslist.org/mpo/d/auburn-youth-riding-gear/7471185219.html,2022-04-14 08:37,Youth Riding Gear,14.0,"Thor Jersey (youth xs) - $20 Barely worn, in very good condition.   Thor pants (size 24) - $40  Barely worn, in good condition.  HJC off-road helmet (youth medium) - $50 A couple of scratches, missing a visor screw.  Fox Tracker Jr. Boot (Y1) - $75 Dusty but in great shape, minimal wear.   Entire kit - $165  Please contact KC, text preferred. Thanks!    Fox, Thor, HJC, helmet, off road, motorcycle, dirt bike, children's, pants, jersey, boots, youth, xs, small, medium, Y1, 32.5, Alpinestars, TLD, Troy Lee Designs, Seven, Alpinestars, Fly, Yamaha, Kawasaki, Honda, KTM, for sale, obo, kids, ride, riding, gear, padding, protection",3,1.0,1.0,unknown,kids,unknown,0.0,unknown,unknown,0.0,unknown,1,0,0,0,12
1728,60.0,goldcountry,https://goldcountry.craigslist.org/bab/d/nevada-city-john-deere-kids-bike-16/7465066182.html,2022-04-14 06:49,John Deere Kids Bike 16”,8.0,John Deere kids bicycle 16”.  Porch pickup.,unknown,0.0,0.0,unknown,kids,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,12
1729,2000.0,goldcountry,https://goldcountry.craigslist.org/bik/d/cedar-ridge-2021-surface-604-rook-bike/7468211437.html,2022-04-13 10:32,2021 Surface 604 Rook E-Bike,18.0,"2021 Surface 604 Rook E-Bike for sale with only 6 miles.  First owner, decided not to go the e-bike route.    Rook is built for daily commuters looking for some extra momentum to get them to work quickly or cruise, easily and in comfort. The Rook is also loaded with features. Having a step-thru frame allows for easy mounting of the bike.  Powerful 500W Motor to tackle steep hills.  Large capacity 48V14Ah Samsung Lithium Ion battery for long range of 72 km (45mi) per charge.  Beautifully designed step-thru design that provides a lower standover height.  Fully integrated, bright BUCHEL LED front light and brake lights.  Adjustable stem to seat in an upright position.  SR Suntour XCT front suspension for smooth ride.  Features easy to use thumb throttle.  Whisper smooth intelligent torque sensing system.  Fully decked out with frond/back fenders, rear rack and a chainguard.  https://surface604bikes.com/pages/2021-lineup",4,1.0,1.0,aluminum,cruiser,hydraulic,1.0,2,special,1.0,27,0,1,0,0,13
1730,65.0,goldcountry,https://goldcountry.craigslist.org/bik/d/penn-valley-schwinn-mountain-bike/7470488339.html,2022-04-12 14:01,Schwinn Mountain Bike,0.0,"Schwinn mountain bike, ranger model, 26"" alloy wheels, 26 x 2.25 all terrain tires, aluminum frame, suspension fork, 21 speed twist shifters, original price $329. New riser handlebars for additional comfort.",4,1.0,1.0,aluminum,mountain,unknown,0.0,unknown,special,1.0,26,0,0,0,0,14
1731,200.0,goldcountry,https://goldcountry.craigslist.org/bik/d/kirkwood-cannondale-hybrid-bicycle/7458693940.html,2022-04-12 10:51,Cannondale Hybrid Bicycle,3.0,Hybrid bicycle / Cannondale / large frame / 21  speed / rear bike rack / front travel bag  / very good condition,3,1.0,1.0,steel,hybrid/comfort,special,0.0,3,special,0.0,26,0,0,0,0,14
1732,60.0,goldcountry,https://goldcountry.craigslist.org/bik/d/sutter-creek-jeep-mountain-bike-and/7470090654.html,2022-04-11 16:00,Jeep mountain bike and Huffy cruiser,2.0,"Jeep mens mountain bike 26"" and girls Huffy cruiser 24"".  $40 each or $60 if you take both.    Jeff 650-five37-6252",unknown,0.0,0.0,aluminum,mountain,unknown,0.0,2,unknown,0.0,26,0,0,0,0,14
1733,400.0,goldcountry,https://goldcountry.craigslist.org/bik/d/twain-harte-surly-cross-check-58cm/7469994118.html,2022-04-11 12:36,Surly Cross Check 58cm,0.0,"For sale $400 obo:  58cm Surly Cross Check Chris King Headedset 1x9 drivetrain Avid Front disc  Knard Tires  Bike is used, but rides great. I am the original owner. Small dent on downtube. It has been there for years.   Email with any questions.   Selling as I don’t ride this bike in particular enough.",unknown,1.0,1.0,steel,cyclocross,unknown,0.0,3,unknown,0.0,29,0,0,0,0,15
1734,80.0,goldcountry,https://goldcountry.craigslist.org/bik/d/standard-excercise-bike-almost-brand-new/7469665078.html,2022-04-10 17:21,Excercise Bike (almost brand new),5.0,Almost brand NEW exercise bike (used it 6 times total and now I don't use it because I am dumb lol...bought it just 6 months ago...nothing wrong with it at all)...for sale to someone who will actually use it  You can pay Amazon/Walmart $120-$180 (depending on sales pricing) + tax or pick it up from me already assembled and ready to go for just $80 flat (see link below for bike info)  https://www.amazon.com/XTERRA-Fitness-FB150-Folding-Exercise/dp/B01LYFWKMH/ref=asc_df_B01LYFWKMH/?tag=hyprod-20&linkCode=df0&hvadid=216514740623&hvpos=&hvnetw=g&hvrand=12822239269810172389&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=9032290&hvtargid=pla-351582207548&psc=1  Text me first if interested (or just call if you hate texting lol),unknown,0.0,0.0,steel,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,15
1735,50.0,goldcountry,https://goldcountry.craigslist.org/bik/d/colfax-kids-strider-bike/7466631776.html,2022-04-09 13:28,kids strider bike,2.0,"Awesome little bike, no pedals just push power. Great way for the Littles to learn and build confidence before graduating to a pedal bike.   $50 firm Please call Greg my number is in the contact info. Thanks!",3,1.0,0.0,aluminum,kids,unknown,0.0,1,unknown,0.0,10,0,0,0,0,17
1736,400.0,goldcountry,https://goldcountry.craigslist.org/bik/d/hathaway-pines-specialized-rock-hopper/7469133879.html,2022-04-09 11:10,specialized rock hopper,12.0,"Specialized rock hopper FSR, large frame.   Shimano hydraulic disk brakes.  Rockshox Reba SL fork.  Fox float RL rear shock.   9 speed cassette.   Really fun bike all around. It's just a little on the small side for me.",3,1.0,1.0,aluminum,mountain,hydraulic,0.0,3,special,1.0,27,0,0,0,0,17
1737,2500.0,goldcountry,https://goldcountry.craigslist.org/snw/d/wallace-2004-honda-150f/7469104656.html,2022-04-09 10:17,2004 Honda 150F,3.0,2004 Honda 150F. Dirt bike.  For more information call Mike @  show contact info,unknown,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,17
1738,380.0,goldcountry,https://goldcountry.craigslist.org/bik/d/weimar-trek-excalibur-mountain-bike/7469075466.html,2022-04-09 09:25,Trek excalibur Mountain Bike,2.0,"Trek 29er mountain bike. Disk breaks, 21 speed, custom seat.    Contact Steve show contact info",3,1.0,1.0,unknown,mountain,hydraulic,0.0,2,unknown,1.0,29,0,0,0,0,17
1739,800.0,goldcountry,https://goldcountry.craigslist.org/bik/d/standard-giann-tcr-zero/7468417523.html,2022-04-07 17:48,GIANN TCR ZERO,21.0,"LIKE NEW GIANT TZR ZERO, SUPER LIGHTWEIGHT SLACUXX ALLOY FRAME, VITTORIAZAFFIRO KEVLAR  23-622 TIRES, 18 SPEED, AERO COMPOSITE FRONT FORKS ( SHAPED LIKE A LOW DRAG WING ), "".VISION FULL SPEED AHEAD  BAR-CLIF"" LOW DRAG AERODYNAMIC NARROW DESIGN )WITH LANCE ARMSTRONG STYLE LEAN ON  HANDLE BARS WITH LIGHT WEIGHT FOWARD MOUNTED SHIFTERS AND BRAKE CONTROLS, MAVIC RED ADONOZED HUBS AND FRONT RIM, SHIMANO DURA CRANK, SMALL ALUMINUM PEDALS RACE STYLE, AFTER MARKET HEAVY DUTY RACK, TRADITIONAL CANTILEVER STYLE BRAKES, THIS BIKE IS IN EXCELLENT CONDITION,, I DON'T RIDE IT BECAUSE I MOVED AND I NOW RIDE ACANNONDALE MOUNTAIN BIKE WHICH IS MORE PRACTICAL FOR MY NEW LOCALE, THE GIANT IS FOR SMOOTHER ROADS I PUT THE STOCK STYLE NARROW SEAT BACK ON, NOT THE FAT CUSH ONE SHOWN IN THE PHOTOS...AND A SEMI PROFESSIONAL STYLE TYPE RIDER, WHICH I AM NOT. PRICE IS A FIRM CASH ONLY PRICE TEXT MESSAGE ONLY",4,1.0,1.0,alloy,road,special,0.0,3,special,0.0,24,0,0,0,0,18
1740,2995.0,goldcountry,https://goldcountry.craigslist.org/bik/d/grasmere-bike-giant/7468394838.html,2022-04-07 16:45,E-bike Giant,4.0,"2020 giant explore E +4, elite dropper seat post added with handle bar lever to adjust seat post, Blackburn rack, toe clips and updated seat. The bike has been ridden about 15 times and it’s a beautiful ride. It holds the charge just fine. I’m selling because it’s too large for my 5’1” frame. Please contact Sue at five 30-401 O611.  Located in Auburn Ca",4,1.0,1.0,unknown,hybrid/comfort,hydraulic,1.0,1,special,0.0,29,0,1,0,0,18
1741,950.0,goldcountry,https://goldcountry.craigslist.org/bik/d/nevada-city-2010-specialized-enduro-comp/7467926006.html,2022-04-06 15:21,2010 Specialized Enduro Comp,4.0,"I’m selling my 2010 Specialized Enduro Comp size MEDIUM.  Beautiful bike in lightly used, excellent condition, ready to ride.  $950 obo. Will reply to serious inquiries only.",4,1.0,1.0,aluminum,mountain,unknown,0.0,2,unknown,0.0,26,0,0,0,0,20
1742,2800.0,goldcountry,https://goldcountry.craigslist.org/snw/d/grass-valley-beta-trials-bike/7460913645.html,2022-03-21 00:30,Beta Trials Bike,2.0,"98 beta 250 techno trials bike. Bike is super clean and in good shape. Needs a few small things but runs and rips as is. Currently registered with a clean title. Comes with a box of extra parts. $2800obo Might be interested in trades other bikes or quads, boats or just good old fashion cash money. Let me know Joe (5threezero) seven98-nine24nine. No emails",unknown,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,36
